uid,namedLocation,domainID,siteID,plotID,trapID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,eventID,trappingDays,sampleCollected,sampleID,sampleCode,sampleCondition,cupStatus,lidStatus,fluidLevel,samplingProtocolVersion,samplingImpractical,recordedBy,remarks,publicationDate,release
1534940d-987d-480d-92f9-37a4c2cf46ef,JORN_004.basePlot.bet,D14,JORN,JORN_004,S,distributed,shrubScrub,32.630328,-106.86076,WGS84,20.1,1331.6,0.1,2019-07-09T00:00:00Z,2019-07-23T00:00:00Z,JORN.2019.30,14,Y,JORN_004.S.20190723,A00000095454,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T173149Z,PROVISIONAL
c14f4efd-798b-47f5-895d-bb580d0feb7b,JORN_001.basePlot.bet,D14,JORN,JORN_001,W,distributed,shrubScrub,32.60493,-106.802046,WGS84,20.1,1323.4,0.1,2019-07-09T00:00:00Z,2019-07-23T00:00:00Z,JORN.2019.30,14,Y,JORN_001.W.20190723,A00000095448,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T173149Z,PROVISIONAL
fbceaf43-16e0-4d4d-a91c-3a9dbb71ebe4,JORN_005.basePlot.bet,D14,JORN,JORN_005,W,distributed,shrubScrub,32.575696,-106.803388,WGS84,20.1,1323.5,0.1,2019-07-09T00:00:00Z,2019-07-23T00:00:00Z,JORN.2019.30,14,Y,JORN_005.W.20190723,A00000095463,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T173149Z,PROVISIONAL
62c11ce6-7364-455d-a66f-aece5d43ed7b,JORN_001.basePlot.bet,D14,JORN,JORN_001,E,distributed,shrubScrub,32.60493,-106.802046,WGS84,20.1,1323.4,0.1,2019-07-09T00:00:00Z,2019-07-23T00:00:00Z,JORN.2019.30,14,Y,JORN_001.E.20190723,A00000095450,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T173149Z,PROVISIONAL
5fb1b476-e82b-4fb2-8aae-b7001f25f0b4,JORN_005.basePlot.bet,D14,JORN,JORN_005,E,distributed,shrubScrub,32.575696,-106.803388,WGS84,20.1,1323.5,0.1,2019-07-09T00:00:00Z,2019-07-23T00:00:00Z,JORN.2019.30,14,Y,JORN_005.E.20190723,A00000095469,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T173149Z,PROVISIONAL
c293bc4f-552e-43e4-933a-9bf719c39b2b,JORN_009.basePlot.bet,D14,JORN,JORN_009,S,distributed,shrubScrub,32.611448,-106.83769,WGS84,20.1,1326.7,0.1,2019-07-09T00:00:00Z,2019-07-23T00:00:00Z,JORN.2019.30,14,Y,JORN_009.S.20190723,A00000095462,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T173149Z,PROVISIONAL
fe6bdc79-f3cf-4cda-a966-b52ff076a09c,JORN_010.basePlot.bet,D14,JORN,JORN_010,S,distributed,shrubScrub,32.628336,-106.847936,WGS84,20.1,1331.7,0.2,2019-07-09T00:00:00Z,2019-07-23T00:00:00Z,JORN.2019.30,14,Y,JORN_010.S.20190723,A00000095461,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T173149Z,PROVISIONAL
39819118-aa12-49af-843b-cec13ee3926b,JORN_010.basePlot.bet,D14,JORN,JORN_010,E,distributed,shrubScrub,32.628336,-106.847936,WGS84,20.1,1331.7,0.2,2019-07-09T00:00:00Z,2019-07-23T00:00:00Z,JORN.2019.30,14,Y,JORN_010.E.20190723,A00000095471,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T173149Z,PROVISIONAL
b6e5af4e-cb27-41ce-9169-b8e44f787162,JORN_007.basePlot.bet,D14,JORN,JORN_007,W,distributed,shrubScrub,32.607919,-106.856765,WGS84,20.1,1323.5,0.1,2019-07-09T00:00:00Z,2019-07-23T00:00:00Z,JORN.2019.30,14,Y,JORN_007.W.20190723,A00000095466,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T173149Z,PROVISIONAL
ef2f0596-7dd8-4d51-925f-d25a1e2bcbb6,JORN_009.basePlot.bet,D14,JORN,JORN_009,W,distributed,shrubScrub,32.611448,-106.83769,WGS84,20.1,1326.7,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_009.W.20190806,A00000095542,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
46766c07-96cc-4635-a2c5-ac3954554b6e,JORN_001.basePlot.bet,D14,JORN,JORN_001,W,distributed,shrubScrub,32.60493,-106.802046,WGS84,20.1,1323.4,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_001.W.20190806,A00000095571,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T174054Z,PROVISIONAL
ddaa506e-cef3-4a3a-9de8-b0dc208a8ede,JORN_010.basePlot.bet,D14,JORN,JORN_010,S,distributed,shrubScrub,32.628336,-106.847936,WGS84,20.1,1331.7,0.2,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_010.S.20190806,A00000095557,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
a639d059-c218-4605-907d-2648476bb1cd,JORN_008.basePlot.bet,D14,JORN,JORN_008,W,distributed,shrubScrub,32.593905,-106.797359,WGS84,20.1,1320,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_008.W.20190806,A00000095544,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,NA,20210517T174054Z,PROVISIONAL
08ece64e-023c-42a4-aa6e-eaaceabcdab8,JORN_008.basePlot.bet,D14,JORN,JORN_008,S,distributed,shrubScrub,32.593905,-106.797359,WGS84,20.1,1320,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_008.S.20190806,A00000095560,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,One edge flush with ground by but others okay,20210517T174054Z,PROVISIONAL
7ab1f354-a7e1-43d8-97ad-83c3e635ec18,JORN_006.basePlot.bet,D14,JORN,JORN_006,E,distributed,shrubScrub,32.590562,-106.82446,WGS84,20.1,1323.2,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_006.E.20190806,A00000095563,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,Eastside of lid flush to ground but other three sides are fine.,20210517T174054Z,PROVISIONAL
8ab5e784-1158-4177-bd70-c81774bf7497,JORN_005.basePlot.bet,D14,JORN,JORN_005,S,distributed,shrubScrub,32.575696,-106.803388,WGS84,20.1,1323.5,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_005.S.20190806,A00000095548,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,Vertebrate bycatch present.,20210517T174054Z,PROVISIONAL
eb5d91e4-3f09-4ba4-ae5d-f7f90c8049d7,JORN_003.basePlot.bet,D14,JORN,JORN_003,W,distributed,shrubScrub,32.600614,-106.838099,WGS84,20.1,1321.1,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_003.W.20190806,A00000095568,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,NA,20210517T174054Z,PROVISIONAL
3ff39199-1ad1-424b-bb20-49ab7a9a7771,JORN_007.basePlot.bet,D14,JORN,JORN_007,S,distributed,shrubScrub,32.607919,-106.856765,WGS84,20.1,1323.5,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_007.S.20190806,A00000095545,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
ec27a363-80cb-4b34-9ae1-19e281eed736,JORN_002.basePlot.bet,D14,JORN,JORN_002,E,distributed,shrubScrub,32.611356,-106.826155,WGS84,20.1,1328.2,0.2,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_002.E.20190806,A00000095552,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
05d0298e-1054-4543-b15a-e6d9331b72cb,JORN_009.basePlot.bet,D14,JORN,JORN_009,E,distributed,shrubScrub,32.611448,-106.83769,WGS84,20.1,1326.7,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_009.E.20190806,A00000095558,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
b3eb5126-f0c7-417b-88c0-5cfc6d21f7c8,JORN_002.basePlot.bet,D14,JORN,JORN_002,W,distributed,shrubScrub,32.611356,-106.826155,WGS84,20.1,1328.2,0.2,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_002.W.20190806,A00000095553,NA,Ok,Disturbed,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,Animal attempted to dig under lid.,20210517T174054Z,PROVISIONAL
e0037d88-c895-4cc4-a79e-228d19913e10,JORN_006.basePlot.bet,D14,JORN,JORN_006,W,distributed,shrubScrub,32.590562,-106.82446,WGS84,20.1,1323.2,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_006.W.20190806,A00000095547,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T174054Z,PROVISIONAL
fe09eee8-31c0-4244-bea8-67d2e538d4db,JORN_004.basePlot.bet,D14,JORN,JORN_004,S,distributed,shrubScrub,32.630328,-106.86076,WGS84,20.1,1331.6,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_004.S.20190806,A00000095566,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
659c6d52-07c5-4a5b-bc04-62cf7feeb044,JORN_008.basePlot.bet,D14,JORN,JORN_008,E,distributed,shrubScrub,32.593905,-106.797359,WGS84,20.1,1320,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_008.E.20190806,A00000095543,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,NA,20210517T174054Z,PROVISIONAL
4dfdaad5-ee06-4b73-aa8e-7d12c4cbdc3c,JORN_003.basePlot.bet,D14,JORN,JORN_003,S,distributed,shrubScrub,32.600614,-106.838099,WGS84,20.1,1321.1,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_003.S.20190806,A00000095551,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,Vertebrate bycatch present,20210517T174054Z,PROVISIONAL
d606e7c7-a270-4a93-a7e7-e79cfaaf3957,JORN_005.basePlot.bet,D14,JORN,JORN_005,W,distributed,shrubScrub,32.575696,-106.803388,WGS84,20.1,1323.5,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_005.W.20190806,A00000095565,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,Vertebrate bycatch present.,20210517T174054Z,PROVISIONAL
f5f63e7b-0d10-4394-b305-11d4988c8277,JORN_006.basePlot.bet,D14,JORN,JORN_006,S,distributed,shrubScrub,32.590562,-106.82446,WGS84,20.1,1323.2,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_006.S.20190806,A00000095546,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T174054Z,PROVISIONAL
bc4d8208-f253-4734-9091-eee9821e7669,JORN_007.basePlot.bet,D14,JORN,JORN_007,E,distributed,shrubScrub,32.607919,-106.856765,WGS84,20.1,1323.5,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_007.E.20190806,A00000095561,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
98218b8b-4111-4cf2-bf17-cabb16b32c72,JORN_003.basePlot.bet,D14,JORN,JORN_003,E,distributed,shrubScrub,32.600614,-106.838099,WGS84,20.1,1321.1,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_003.E.20190806,A00000095567,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,NA,20210517T174054Z,PROVISIONAL
f76fce90-0016-4ea1-9cb6-df3779ef505c,JORN_002.basePlot.bet,D14,JORN,JORN_002,S,distributed,shrubScrub,32.611356,-106.826155,WGS84,20.1,1328.2,0.2,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_002.S.20190806,A00000095569,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
e297ccbe-ca94-4d29-94b3-a5dd689846fe,JORN_001.basePlot.bet,D14,JORN,JORN_001,E,distributed,shrubScrub,32.60493,-106.802046,WGS84,20.1,1323.4,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_001.E.20190806,A00000095570,NA,Ok,Ok,Low,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T174054Z,PROVISIONAL
09df57c5-97ad-4a4b-9274-8a4ff9fcb7f6,JORN_010.basePlot.bet,D14,JORN,JORN_010,W,distributed,shrubScrub,32.628336,-106.847936,WGS84,20.1,1331.7,0.2,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_010.W.20190806,A00000095541,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
e38b2fa3-7a23-4483-946c-ed77ba526a06,JORN_005.basePlot.bet,D14,JORN,JORN_005,E,distributed,shrubScrub,32.575696,-106.803388,WGS84,20.1,1323.5,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_005.E.20190806,A00000095564,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T174054Z,PROVISIONAL
1f7fe073-8f24-441e-a570-5817b86a2c3a,JORN_009.basePlot.bet,D14,JORN,JORN_009,S,distributed,shrubScrub,32.611448,-106.83769,WGS84,20.1,1326.7,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_009.S.20190806,A00000095559,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
6a7dbb1c-d984-4936-bb27-c2cdc2f3834b,JORN_001.basePlot.bet,D14,JORN,JORN_001,S,distributed,shrubScrub,32.60493,-106.802046,WGS84,20.1,1323.4,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_001.S.20190806,A00000095554,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T174054Z,PROVISIONAL
a8eca89c-f092-403e-8745-356672516017,JORN_010.basePlot.bet,D14,JORN,JORN_010,E,distributed,shrubScrub,32.628336,-106.847936,WGS84,20.1,1331.7,0.2,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_010.E.20190806,A00000095556,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
08e8bd14-5145-46e8-96f0-968baa26a53c,JORN_007.basePlot.bet,D14,JORN,JORN_007,W,distributed,shrubScrub,32.607919,-106.856765,WGS84,20.1,1323.5,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_007.W.20190806,A00000095562,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
1b662925-5266-447f-91df-716ac3fddbc5,JORN_004.basePlot.bet,D14,JORN,JORN_004,W,distributed,shrubScrub,32.630328,-106.86076,WGS84,20.1,1331.6,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_004.W.20190806,A00000095550,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
b639eb6c-aeff-40eb-99e7-b4a57c3bcc01,JORN_004.basePlot.bet,D14,JORN,JORN_004,E,distributed,shrubScrub,32.630328,-106.86076,WGS84,20.1,1331.6,0.1,2019-07-23T00:00:00Z,2019-08-06T00:00:00Z,JORN.2019.32,14,Y,JORN_004.E.20190806,A00000095549,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
ff5b6490-38be-4720-a827-29a4ac342943,JORN_001.basePlot.bet,D14,JORN,JORN_001,W,distributed,shrubScrub,32.60493,-106.802046,WGS84,20.1,1323.4,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_001.W.20190820,A00000095591,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T174054Z,PROVISIONAL
5d717ca7-4605-4adc-866a-161a41b0015f,JORN_006.basePlot.bet,D14,JORN,JORN_006,E,distributed,shrubScrub,32.590562,-106.82446,WGS84,20.1,1323.2,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_006.E.20190820,A00000095606,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T174054Z,PROVISIONAL
0127f081-0d72-4005-abab-1e2eaafa1d8e,JORN_004.basePlot.bet,D14,JORN,JORN_004,E,distributed,shrubScrub,32.630328,-106.86076,WGS84,20.1,1331.6,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_004.E.20190820,A00000095598,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
1c9f676c-40e7-4bd4-a02a-dfa33d7a4d04,JORN_005.basePlot.bet,D14,JORN,JORN_005,S,distributed,shrubScrub,32.575696,-106.803388,WGS84,20.1,1323.5,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_005.S.20190820,A00000095602,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T174054Z,PROVISIONAL
eb7d6867-e565-47b9-851d-f45debb34e70,JORN_003.basePlot.bet,D14,JORN,JORN_003,E,distributed,shrubScrub,32.600614,-106.838099,WGS84,20.1,1321.1,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_003.E.20190820,A00000095595,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T174054Z,PROVISIONAL
56d709b3-ca91-4fee-8ffe-d28043c268ef,JORN_010.basePlot.bet,D14,JORN,JORN_010,E,distributed,shrubScrub,32.628336,-106.847936,WGS84,20.1,1331.7,0.2,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_010.E.20190820,A00000095618,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
4b37b7f7-dfce-46f0-82ff-ff01aa804757,JORN_002.basePlot.bet,D14,JORN,JORN_002,S,distributed,shrubScrub,32.611356,-106.826155,WGS84,20.1,1328.2,0.2,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_002.S.20190820,A00000095599,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
1db06652-fcad-4866-8eb2-0cdd57c549d4,JORN_009.basePlot.bet,D14,JORN,JORN_009,E,distributed,shrubScrub,32.611448,-106.83769,WGS84,20.1,1326.7,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_009.E.20190820,A00000095615,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
45e8cbad-aa7f-4286-87ee-8496dade55b5,JORN_006.basePlot.bet,D14,JORN,JORN_006,S,distributed,shrubScrub,32.590562,-106.82446,WGS84,20.1,1323.2,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_006.S.20190820,A00000095608,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T174054Z,PROVISIONAL
73f8e36b-c71c-4cf4-8823-9639291afbda,JORN_010.basePlot.bet,D14,JORN,JORN_010,S,distributed,shrubScrub,32.628336,-106.847936,WGS84,20.1,1331.7,0.2,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_010.S.20190820,A00000095620,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
a6607065-40c5-4308-8c59-ebca42437354,JORN_006.basePlot.bet,D14,JORN,JORN_006,W,distributed,shrubScrub,32.590562,-106.82446,WGS84,20.1,1323.2,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_006.W.20190820,A00000095607,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T174054Z,PROVISIONAL
b71b424d-ba0e-4b70-9cbf-911231ad6913,JORN_002.basePlot.bet,D14,JORN,JORN_002,E,distributed,shrubScrub,32.611356,-106.826155,WGS84,20.1,1328.2,0.2,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_002.E.20190820,A00000095601,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,Lizard bycatch,20210517T174054Z,PROVISIONAL
49b7647a-7630-4074-ba44-38ebac777815,JORN_009.basePlot.bet,D14,JORN,JORN_009,W,distributed,shrubScrub,32.611448,-106.83769,WGS84,20.1,1326.7,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_009.W.20190820,A00000095616,NA,Ok,Disturbed,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,Lid was flush to ground.,20210517T174054Z,PROVISIONAL
36b01f39-3b69-439f-b842-44d2b82c018d,JORN_008.basePlot.bet,D14,JORN,JORN_008,E,distributed,shrubScrub,32.593905,-106.797359,WGS84,20.1,1320,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_008.E.20190820,A00000095612,NA,Ok,Disturbed,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,Lid lifted but cup and sample undisturbed,20210517T174054Z,PROVISIONAL
8ac6ec24-d226-4822-9be0-7d2b9f634a30,JORN_002.basePlot.bet,D14,JORN,JORN_002,W,distributed,shrubScrub,32.611356,-106.826155,WGS84,20.1,1328.2,0.2,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_002.W.20190820,A00000095600,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
29b59731-9857-45cb-9323-005956817d5e,JORN_003.basePlot.bet,D14,JORN,JORN_003,S,distributed,shrubScrub,32.600614,-106.838099,WGS84,20.1,1321.1,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_003.S.20190820,A00000095593,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T174054Z,PROVISIONAL
a3291a98-cfdf-4907-8e01-37196037dc9c,JORN_010.basePlot.bet,D14,JORN,JORN_010,W,distributed,shrubScrub,32.628336,-106.847936,WGS84,20.1,1331.7,0.2,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_010.W.20190820,A00000095619,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,Vert bycatch in sample. Needs to be removed and stored during etoh rinse,20210517T174054Z,PROVISIONAL
7bcbdb3a-3d62-4037-ac5d-aa6fa9ba9a43,JORN_005.basePlot.bet,D14,JORN,JORN_005,W,distributed,shrubScrub,32.575696,-106.803388,WGS84,20.1,1323.5,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_005.W.20190820,A00000095603,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T174054Z,PROVISIONAL
3071676e-5ceb-4af6-b60a-628d6b37bffc,JORN_004.basePlot.bet,D14,JORN,JORN_004,S,distributed,shrubScrub,32.630328,-106.86076,WGS84,20.1,1331.6,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_004.S.20190820,A00000095596,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
c22f02e9-bc74-4d22-951a-6c1af9470a1f,JORN_004.basePlot.bet,D14,JORN,JORN_004,W,distributed,shrubScrub,32.630328,-106.86076,WGS84,20.1,1331.6,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_004.W.20190820,A00000095597,NA,Ok,Ok,Low,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
8d8ccc8b-4743-4691-bf87-af8f2bd6a115,JORN_001.basePlot.bet,D14,JORN,JORN_001,E,distributed,shrubScrub,32.60493,-106.802046,WGS84,20.1,1323.4,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_001.E.20190820,A00000095592,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T174054Z,PROVISIONAL
61e2a3a2-8b12-4c37-b18e-1afc5b256a7a,JORN_009.basePlot.bet,D14,JORN,JORN_009,S,distributed,shrubScrub,32.611448,-106.83769,WGS84,20.1,1326.7,0.1,2019-08-06T00:00:00Z,2019-08-20T00:00:00Z,JORN.2019.34,14,Y,JORN_009.S.20190820,A00000095617,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T174054Z,PROVISIONAL
